ID,Date,Month,mites/g,erios/g,grams_dry_weight,Eriophyoids,Tetranychoids,Phytoseiids,Other Mites,Block,Treatment,Field,N,tetranychoids/plant,tet_totals,tet_sd,tet_se,phytoseiids/plant,pred_totals,erios/plant,erios/plant/g,erio_totals,erio_sd,n_samples
Pheno 3,2021-07-29T00:00:00Z,July,1.0178117048346056,6.488549618320611,7.86,51,4,0,8,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-07-29T00:00:00Z,July,0.18343575162799228,8.254608823259654,10.903,90,3,0,2,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-07-29T00:00:00Z,July,0.3386386725364037,8.353087255897957,8.859,74,2,0,3,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-07-29T00:00:00Z,July,0.4472271914132379,9.391771019677996,6.708,63,1,0,3,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-07-29T00:00:00Z,July,0.4100601421541826,0.1366867140513942,7.316,1,1,0,3,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-07-29T00:00:00Z,July,0.1729804532087874,14.876318975955718,5.781,86,0,0,1,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-07-29T00:00:00Z,July,0.21939447125932426,20.184291355857834,4.558,92,0,1,1,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-07-29T00:00:00Z,July,0.4148516905206389,32.56585770587015,4.821,157,1,0,2,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-07-29T00:00:00Z,July,0.17476406850751483,6.116742397763019,5.722,35,1,0,1,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-07-29T00:00:00Z,July,1.82423006760382,1.3949994634617446,9.319,13,10,2,17,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-07-29T00:00:00Z,July,0.9019165727170237,4.8478015783540025,8.87,43,6,1,8,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-07-29T00:00:00Z,July,0.537345513164965,0.10746910263299302,9.305,1,3,1,5,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-07-29T00:00:00Z,July,0.10517458981909972,10.83298275136727,9.508,103,0,0,1,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-07-29T00:00:00Z,July,3.265839320705421,8.22991508817766,7.655,63,18,0,25,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-07-29T00:00:00Z,July,2.359826316783085,4.4364734755522,10.594,47,19,1,25,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-07-29T00:00:00Z,July,2.245749117741418,9.945460378569138,6.234,62,9,1,14,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-07-29T00:00:00Z,July,0.2070607723366808,0.2070607723366808,9.659,2,1,0,2,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-07-29T00:00:00Z,July,0.37037037037037035,23.518518518518515,5.4,127,0,0,2,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-07-29T00:00:00Z,July,0.20794343938448742,7.278020378457059,9.618,70,3,1,2,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-07-29T00:00:00Z,July,0.3171582619727244,19.980970504281636,6.306,126,2,0,2,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-07-29T00:00:00Z,July,0.14630577907827358,0.14630577907827358,6.835,1,1,0,1,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-07-29T00:00:00Z,July,0.6309148264984227,3.7854889589905363,7.925,30,2,1,5,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-08-04T00:00:00Z,August,0.10890873448050534,0,9.182,0,0,0,1,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-08-04T00:00:00Z,August,0.6350819255683983,5.080655404547186,7.873,40,5,1,5,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 3,2021-08-04T00:00:00Z,August,0.5897095680377413,8.698216128556686,6.783,59,3,0,4,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-08-04T00:00:00Z,August,0,2.7061158217571712,5.543,15,0,0,0,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-08-04T00:00:00Z,August,0,7.454611037633762,8.317,62,0,0,0,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-08-04T00:00:00Z,August,0.12468827930174564,5.860349127182046,8.02,47,1,0,1,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-08-04T00:00:00Z,August,0,0,5.321,0,0,0,0,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-08-04T00:00:00Z,August,0.28604118993135014,8.152173913043478,6.992,57,6,0,2,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-08-04T00:00:00Z,August,0.37154003343860303,17.833921605052943,5.383,96,3,0,2,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-08-04T00:00:00Z,August,0,5.459260270233384,7.327,40,0,0,0,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-08-04T00:00:00Z,August,1.0647359454855196,5.96252129471891,4.696,28,5,0,5,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-08-04T00:00:00Z,August,2.6931493014644,1.178252819390675,5.941,7,10,2,16,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-08-04T00:00:00Z,August,2.0579156254593562,2.7928854916948405,6.803,19,8,5,14,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-08-04T00:00:00Z,August,1.0229431535876077,8.475814701154464,6.843,58,6,0,7,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-08-04T00:00:00Z,August,1.2116316639741518,2.9617662897145935,7.428,22,5,0,9,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-08-04T00:00:00Z,August,2.1488871834228704,13.200306983883348,6.515,86,9,0,14,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-08-04T00:00:00Z,August,1.6386116490391778,4.915834947117533,6.713,33,8,0,11,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-08-04T00:00:00Z,August,1.405678942929435,6.044419454596571,7.114,43,9,1,10,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-08-04T00:00:00Z,August,0.9573958831977023,0.598372426998564,8.356,5,3,0,8,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-08-04T00:00:00Z,August,0.9397024275646045,14.56538762725137,6.385,93,3,2,6,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-08-04T00:00:00Z,August,0.5275652862041678,24.004220522289632,3.791,91,1,0,2,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-08-04T00:00:00Z,August,0.7305491294289541,4.99208571776452,8.213,41,6,0,6,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-08-04T00:00:00Z,August,0.324254215304799,0,6.168,0,1,0,2,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-08-04T00:00:00Z,August,2.8502521376891035,3.7272527954395964,4.561,17,10,0,13,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-08-11T00:00:00Z,August,0.21867483052700631,0,4.573,0,0,0,1,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-08-11T00:00:00Z,August,0.9614229059007331,6.249248888354765,8.321,52,6,0,8,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 3,2021-08-11T00:00:00Z,August,2.3109243697478994,19.537815126050422,4.76,93,7,0,11,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-08-11T00:00:00Z,August,0.6815703380588877,8.996728462377318,7.336,66,2,0,5,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-08-11T00:00:00Z,August,0.5918560606060606,6.628787878787879,8.448,56,1,0,5,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-08-11T00:00:00Z,August,1.410105757931845,19.506462984723854,4.255,83,2,0,6,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-08-11T00:00:00Z,August,0.6721182928195363,1.120197154699227,8.927,10,3,0,6,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-08-11T00:00:00Z,August,1.5951276102088168,10.295823665893272,6.896,71,7,0,11,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-08-11T00:00:00Z,August,0.8973639932697701,9.085810431856423,8.915,81,3,0,8,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-08-11T00:00:00Z,August,0.8943401047655551,6.899195093905711,7.827,54,3,0,7,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-08-11T00:00:00Z,August,1.2372409526755335,19.33188988555521,6.466,125,5,0,8,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-08-11T00:00:00Z,August,2.049740366220279,2.049740366220279,7.318,15,8,0,15,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-08-11T00:00:00Z,August,5.235602094240838,7.582596136486731,5.539,42,6,0,29,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-08-11T00:00:00Z,August,3.141959440159954,6.998000571265353,7.002,49,12,0,22,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-08-11T00:00:00Z,August,14.99348109517601,22.164276401564535,1.534,34,17,0,23,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-08-11T00:00:00Z,August,2.4044883783061715,20.571733903286134,3.743,77,6,0,9,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-08-11T00:00:00Z,August,11.238585811285413,14.282369468508547,4.271,61,41,0,48,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-08-11T00:00:00Z,August,11.68757126567845,12.25769669327252,3.508,43,20,0,41,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-08-11T00:00:00Z,August,0.9796238244514106,0,5.104,0,2,0,5,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-08-11T00:00:00Z,August,3.2080659945004584,12.832263978001833,2.182,28,3,0,7,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-08-11T00:00:00Z,August,0.3451846738004833,17.94960303762513,2.897,52,0,0,1,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-08-11T00:00:00Z,August,10.008340283569641,21.684737281067555,2.398,52,6,0,24,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-08-11T00:00:00Z,August,0.7843137254901962,0.3921568627450981,2.55,1,1,0,2,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-08-11T00:00:00Z,August,3.3123550844650547,24.84266313348791,3.019,75,3,0,10,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
35B,2019-01-14T00:00:00Z,January,NA,NA,NA,0,0,0,0,B,Mites,Athens,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
10X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,1,X,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
11X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
12X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
19X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Kontos,Griffin,82,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
1X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
20X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Kontos,Griffin,82,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
21X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Kontos,Griffin,82,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
28X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
29X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
2X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
30X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
37X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,1,X,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
38X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
39X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
3X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
46X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
47X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
48X,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,X,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
13Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
14Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
15Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
22Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
23Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
31Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
32Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
33Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
40Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Kontos,Griffin,82,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
41Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Kontos,Griffin,82,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
42Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Kontos,Griffin,82,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
49Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,1,Y,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
4Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
50Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
51Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
5Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
6Y,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Y,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
16Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
17Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
18Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,MN,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
24Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
25Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
26Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
27Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Mites,Griffin,81,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
34Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
35Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
36Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Actigard,Griffin,81,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
43Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
44Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
45Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,0,Z,Water,Griffin,79,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
52Z,2019-10-09T00:00:00Z,October,NA,NA,NA,0,0,0,2,Z,Ninja,Griffin,81,NA,0,NA,NA,NA,0,0,NA,0,NA,81
