ID,Date,mites/g,erios/gram,grams_dry_weight,Eriophyoids,Other Mites,Block,Treatment,Field,N,Month,mites/plant,totals,sd,se,n_samples
33A,2019-12-05T00:00:00Z,NA,NA,NA,0,0,A,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
33A,2019-11-01T00:00:00Z,NA,NA,NA,0,0,A,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
3A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
3A,2019-10-23T00:00:00Z,NA,NA,NA,0,0,A,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
3A,2019-11-21T00:00:00Z,NA,NA,NA,0,3,A,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
46A,2019-10-14T00:00:00Z,NA,NA,NA,0,10,A,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
46A,2019-11-01T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
46A,2019-12-05T00:00:00Z,NA,NA,NA,0,2,A,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
47A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
47A,2019-12-05T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
47A,2019-11-01T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
48A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
48A,2019-12-05T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
48A,2019-11-01T00:00:00Z,NA,NA,NA,0,0,A,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
61A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
61A,2019-12-11T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
61A,2019-11-16T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
62A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
62A,2019-11-16T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
62A,2019-12-11T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
63A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
63A,2019-11-16T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
63A,2019-12-11T00:00:00Z,NA,NA,NA,0,0,A,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
76A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
76A,2019-12-11T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
76A,2019-11-16T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
77A,2019-10-14T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
77A,2019-12-11T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
77A,2019-11-16T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
78A,2019-10-14T00:00:00Z,NA,NA,NA,0,2,A,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
78A,2019-12-11T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
78A,2019-11-16T00:00:00Z,NA,NA,NA,0,0,A,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
19B,2019-10-23T00:00:00Z,NA,NA,NA,0,1,B,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
19B,2019-10-14T00:00:00Z,NA,NA,NA,0,12,B,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
19B,2019-11-21T00:00:00Z,NA,NA,NA,0,0,B,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
20B,2019-10-23T00:00:00Z,NA,NA,NA,0,0,B,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
20B,2019-10-14T00:00:00Z,NA,NA,NA,0,7,B,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
20B,2019-11-21T00:00:00Z,NA,NA,NA,0,1,B,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
21B,2019-10-14T00:00:00Z,NA,NA,NA,0,1,B,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
21B,2019-11-21T00:00:00Z,NA,NA,NA,0,2,B,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
21B,2019-10-23T00:00:00Z,NA,NA,NA,0,0,B,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
34B,2019-10-14T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
34B,2019-12-05T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
34B,2019-11-01T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
35B,2019-01-14T00:00:00Z,NA,NA,NA,0,0,B,Mites,Athens,81,January,NA,NA,NA,NA,129
35B,2019-11-01T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
35B,2019-12-05T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
36B,2019-10-14T00:00:00Z,NA,NA,NA,0,3,B,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
36B,2019-12-05T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
36B,2019-11-01T00:00:00Z,NA,NA,NA,0,0,B,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
49B,2019-10-14T00:00:00Z,NA,NA,NA,0,1,B,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
49B,2019-12-05T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
49B,2019-11-01T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
4B,2019-10-23T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
4B,2019-10-14T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
4B,2019-11-21T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
50B,2019-10-14T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
50B,2019-12-05T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
50B,2019-11-01T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
51B,2019-10-14T00:00:00Z,NA,NA,NA,0,12,B,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
51B,2019-11-01T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
51B,2019-12-05T00:00:00Z,NA,NA,NA,0,0,B,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
5B,2019-10-23T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
5B,2019-10-14T00:00:00Z,NA,NA,NA,0,1,B,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
5B,2019-11-21T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
64B,2019-10-14T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
64B,2019-11-16T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
64B,2019-12-11T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
65B,2019-10-14T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
65B,2019-11-16T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
65B,2019-12-11T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
66B,2019-10-14T00:00:00Z,NA,NA,NA,0,1,B,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
66B,2019-11-16T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
66B,2019-12-11T00:00:00Z,NA,NA,NA,0,0,B,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
6B,2019-10-23T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
6B,2019-10-14T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
6B,2019-11-21T00:00:00Z,NA,NA,NA,0,0,B,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
79B,2019-10-14T00:00:00Z,NA,NA,NA,0,1,B,Mites,Athens,81,October,NA,NA,NA,NA,129
79B,2019-12-11T00:00:00Z,NA,NA,NA,0,2,B,Mites,Athens,81,December,NA,NA,NA,NA,129
79B,2019-11-16T00:00:00Z,NA,NA,NA,0,0,B,Mites,Athens,81,November,NA,NA,NA,NA,129
80B,2019-10-14T00:00:00Z,NA,NA,NA,0,4,B,Mites,Athens,81,October,NA,NA,NA,NA,129
80B,2019-12-11T00:00:00Z,NA,NA,NA,0,0,B,Mites,Athens,81,December,NA,NA,NA,NA,129
80B,2019-11-16T00:00:00Z,NA,NA,NA,0,1,B,Mites,Athens,81,November,NA,NA,NA,NA,129
81B,2019-10-14T00:00:00Z,NA,NA,NA,0,5,B,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
81B,2019-12-11T00:00:00Z,NA,NA,NA,0,0,B,Mites,Athens,81,December,NA,NA,NA,NA,129
22C,2019-10-14T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
22C,2019-11-21T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
22C,2019-10-23T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
23C,2019-10-14T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
23C,2019-11-21T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
23C,2019-10-23T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
24C,2019-10-14T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
24C,2019-11-21T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
24C,2019-10-23T00:00:00Z,NA,NA,NA,0,0,C,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
37C,2019-10-14T00:00:00Z,NA,NA,NA,0,3,C,Mites,Athens,81,October,NA,NA,NA,NA,129
37C,2019-11-01T00:00:00Z,NA,NA,NA,0,0,C,Mites,Athens,81,November,NA,NA,NA,NA,129
37C,2019-12-05T00:00:00Z,NA,NA,NA,0,3,C,Mites,Athens,81,December,NA,NA,NA,NA,129
38C,2019-10-14T00:00:00Z,NA,NA,NA,NA,NA,C,Mites,Athens,81,October,NA,NA,NA,NA,129
38C,2019-12-05T00:00:00Z,NA,NA,NA,0,0,C,Mites,Athens,81,December,NA,NA,NA,NA,129
38C,2019-11-01T00:00:00Z,NA,NA,NA,0,0,C,Mites,Athens,81,November,NA,NA,NA,NA,129
39C,2019-10-14T00:00:00Z,NA,NA,NA,0,14,C,Mites,Athens,81,October,NA,NA,NA,NA,129
39C,2019-10-23T00:00:00Z,NA,NA,NA,0,2,C,Mites,Athens,81,October,NA,NA,NA,NA,129
39C,2019-12-05T00:00:00Z,NA,NA,NA,0,0,C,Mites,Athens,81,December,NA,NA,NA,NA,129
52C,2019-10-14T00:00:00Z,NA,NA,NA,0,3,C,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
52C,2019-12-05T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
52C,2019-11-01T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
53C,2019-10-14T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
53C,2019-12-05T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
53C,2019-11-01T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
54C,2019-10-14T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
54C,2019-11-01T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
54C,2019-12-05T00:00:00Z,NA,NA,NA,0,0,C,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
67C,2019-10-14T00:00:00Z,NA,NA,NA,0,14,C,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
67C,2019-12-11T00:00:00Z,NA,NA,NA,0,3,C,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
67C,2019-11-16T00:00:00Z,NA,NA,NA,0,1,C,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
68C,2019-10-14T00:00:00Z,NA,NA,NA,0,7,C,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
68C,2019-11-16T00:00:00Z,NA,NA,NA,0,1,C,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
68C,2019-12-11T00:00:00Z,NA,NA,NA,0,0,C,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
69C,2019-10-14T00:00:00Z,NA,NA,NA,0,9,C,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
69C,2019-12-11T00:00:00Z,NA,NA,NA,0,0,C,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
69C,2019-11-16T00:00:00Z,NA,NA,NA,0,0,C,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
7C,2019-10-23T00:00:00Z,NA,NA,NA,0,1,C,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
7C,2019-10-14T00:00:00Z,NA,NA,NA,0,5,C,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
7C,2019-11-21T00:00:00Z,NA,NA,NA,0,0,C,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
82C,2019-10-14T00:00:00Z,NA,NA,NA,0,5,C,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
82C,2019-12-11T00:00:00Z,NA,NA,NA,0,0,C,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
82C,2019-11-16T00:00:00Z,NA,NA,NA,0,1,C,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
83C,2019-10-14T00:00:00Z,NA,NA,NA,0,8,C,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
83C,2019-11-16T00:00:00Z,NA,NA,NA,0,0,C,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
83C,2019-12-11T00:00:00Z,NA,NA,NA,0,1,C,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
84C,2019-10-14T00:00:00Z,NA,NA,NA,0,3,C,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
84C,2019-11-16T00:00:00Z,NA,NA,NA,0,0,C,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
84C,2019-12-11T00:00:00Z,NA,NA,NA,0,1,C,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
8C,2019-10-23T00:00:00Z,NA,NA,NA,0,0,C,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
8C,2019-10-14T00:00:00Z,NA,NA,NA,0,3,C,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
8C,2019-11-21T00:00:00Z,NA,NA,NA,0,1,C,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9C,2019-10-23T00:00:00Z,NA,NA,NA,0,0,C,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9C,2019-10-14T00:00:00Z,NA,NA,NA,0,0,C,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9C,2019-11-21T00:00:00Z,NA,NA,NA,0,0,C,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
10D,2019-10-23T00:00:00Z,NA,NA,NA,0,1,D,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
10D,2019-10-14T00:00:00Z,NA,NA,NA,0,41,D,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
10D,2019-11-21T00:00:00Z,NA,NA,NA,0,0,D,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
11D,2019-10-23T00:00:00Z,NA,NA,NA,0,0,D,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
11D,2019-10-14T00:00:00Z,NA,NA,NA,0,10,D,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
11D,2019-11-21T00:00:00Z,NA,NA,NA,0,0,D,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
12D,2019-10-23T00:00:00Z,NA,NA,NA,0,0,D,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
12D,2019-10-14T00:00:00Z,NA,NA,NA,0,2,D,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
12D,2019-11-21T00:00:00Z,NA,NA,NA,0,0,D,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
25D,2019-10-14T00:00:00Z,NA,NA,NA,0,3,D,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
25D,2019-11-21T00:00:00Z,NA,NA,NA,0,2,D,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
25D,2019-10-23T00:00:00Z,NA,NA,NA,0,4,D,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
26D,2019-10-14T00:00:00Z,NA,NA,NA,0,100,D,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
26D,2019-11-21T00:00:00Z,NA,NA,NA,0,1,D,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
26D,2019-10-23T00:00:00Z,NA,NA,NA,0,2,D,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
27D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
27D,2019-11-21T00:00:00Z,NA,NA,NA,0,0,D,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
27D,2019-10-23T00:00:00Z,NA,NA,NA,0,0,D,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
40D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
40D,2019-11-01T00:00:00Z,NA,NA,NA,0,0,D,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
40D,2019-12-05T00:00:00Z,NA,NA,NA,0,2,D,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
41D,2019-10-14T00:00:00Z,NA,NA,NA,0,2,D,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
41D,2019-11-01T00:00:00Z,NA,NA,NA,0,0,D,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
41D,2019-12-05T00:00:00Z,NA,NA,NA,0,0,D,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
42D,2019-10-14T00:00:00Z,NA,NA,NA,0,7,D,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
42D,2019-12-05T00:00:00Z,NA,NA,NA,0,0,D,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
42D,2019-11-01T00:00:00Z,NA,NA,NA,0,0,D,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
55D,2019-10-14T00:00:00Z,NA,NA,NA,0,20,D,Mites,Athens,81,October,NA,NA,NA,NA,129
55D,2019-11-01T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,November,NA,NA,NA,NA,129
55D,2019-12-05T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,December,NA,NA,NA,NA,129
56D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,October,NA,NA,NA,NA,129
56D,2019-11-01T00:00:00Z,NA,NA,NA,0,1,D,Mites,Athens,81,November,NA,NA,NA,NA,129
56D,2019-12-05T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,December,NA,NA,NA,NA,129
57D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,October,NA,NA,NA,NA,129
57D,2019-11-01T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,November,NA,NA,NA,NA,129
57D,2019-12-05T00:00:00Z,NA,NA,NA,0,3,D,Mites,Athens,81,December,NA,NA,NA,NA,129
70D,2019-10-14T00:00:00Z,NA,NA,NA,0,2,D,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
70D,2019-12-11T00:00:00Z,NA,NA,NA,0,0,D,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
70D,2019-11-16T00:00:00Z,NA,NA,NA,0,0,D,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
71D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
71D,2019-12-11T00:00:00Z,NA,NA,NA,0,0,D,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
71D,2019-11-16T00:00:00Z,NA,NA,NA,0,0,D,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
72D,2019-10-14T00:00:00Z,NA,NA,NA,0,2,D,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
72D,2019-12-11T00:00:00Z,NA,NA,NA,0,0,D,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
72D,2019-11-16T00:00:00Z,NA,NA,NA,0,1,D,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
81D,2019-11-16T00:00:00Z,NA,NA,NA,0,0,D,Mites,Athens,81,November,NA,NA,NA,NA,129
85D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
85D,2019-12-11T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
85D,2019-11-16T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
