Path,Peak No.,Peak Name,Retention Time (min),Area (counts*min),Height (counts),Relative Area (%),Relative Height (%),Injection Method,Injection Type,Sample,Treatment,Channel,Location,IS Relative Area (%)
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,31,NA,21.907,1999307.735,50676506.057,0.12,0.21,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.005275252712955251
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,Caryophyllene <beta->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,Cubebene <beta->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,"Bergamotene <alpha-, cis->",NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,32,NA,23.444,2170162.869,56893261.002,0.13,0.24,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.00572606075684842
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,Zonarene,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,Murrolene <gamma->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,33,NA,24.175,2015306.717,47240374.506,0.12,0.2,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.005317466661174693
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,Murrolene <alpha->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,"Farnesene <(E,E)-, alpha->",NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,34,NA,25.441,11739564.436,327138675.599,0.71,1.38,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.03097530613011007
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,Caryophyllene oxide,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,35,NA,27.457,114420939.46,2670924692.744,6.88,11.26,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.3019041845027691
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,36,NA,28.107,1351026.464,33760591.832,0.08,0.14,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.0035647368810336434
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,"Napthlene, 1,6-dimethyl-4-1-methylethyl)-)",NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,37,NA,28.648,2575620.361,58643941.093,0.15,0.25,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.006795876422149705
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,38,NA,29.301,21445464.13,548304772.912,1.29,2.31,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.056584707222356145
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,39,Sulindac sulfide,30.393,2184041.974,54370808.266,0.13,0.23,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.005762681325569743
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,40,NA,30.604,10775540.451,363935609.154,0.65,1.53,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.02843169063100573
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,41,NA,30.961,1605459.577,48694758.381,0.1,0.21,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.00423606873561625
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,42,NA,31.654,10046969.063,301408059.351,0.6,1.27,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.026509326142615166
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,43,NA,31.712,3173705.019,77031478.009,0.19,0.32,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.008373946500836922
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,44,NA,33.134,7865918.944,173853030.91,0.47,0.73,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.02075453894506245
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,45,NA,34.267,3916495.16,96955534.938,0.24,0.41,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.01033382773266073
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,46,Squalene,34.736,20166813.619,438711829.788,1.21,1.85,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,0.053210937162353665
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/TIC/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,TIC,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Toulene,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Hexanal <n->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Xylene <m->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Styrene,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,1,NA,7.969,51278.619,1123957.496,0.51,0.58,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,1.3530066895697207e-4
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,2,Pinene <1R-alpha->,8.173,318310.312,6825983.232,3.15,3.52,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,8.398743762873663e-4
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Benzaldehyde,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,3,Phellandrene <beta->,9.381,36885.86,904579.449,0.37,0.47,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,9.732480379499334e-5
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,4,Pinene <beta->,9.476,196875.52,4224146.077,1.95,2.18,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,5.194638638230826e-4
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,5,NA,9.778,34466.178,780909.777,0.34,0.4,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,9.094037691986349e-5
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Mesitylene,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,p-Cymene,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,6,NA,11.078,8534594.12,160399834.308,84.47,82.81,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,0.02251886490375726
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Pinene <alpha->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,7,Carene <delta-3>,11.669,30762.926,739840.065,0.3,0.38,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,8.11691997179922e-5
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Dodecane,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Undecane,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Nonanal,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,8,"Limonene oxide, trans-",14.435,40356.959,780182.248,0.4,0.4,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,1.0648343610363404e-4
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Benzaldehyde <para-ethyl->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,9,Terpineol <alpha->,15.996,44818.59,1043322.119,0.44,0.54,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,1.1825562635975548e-4
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Dodecane,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Decanal,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Pentadecane,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,"Hexadecane, 1-bromo-",NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,10,Nonyl Acetate,19.349,117222.349,1009832.892,1.16,0.52,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,3.09295814624174e-4
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Copaene <alpha->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Bourbonene <beta->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Caryophyllene <beta->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Cubebene <beta->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,"Bergamotene <alpha-, cis->",NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Zonarene,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Murrolene <gamma->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,Murrolene <alpha->,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,"Farnesene <(E,E)-, alpha->",NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
./data/rrd_spme/MS_CALL/rose_clean_site_12_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,rose,rose_clean_site_12,untreated,MS,field,NA
