mites,totals,per_plant,sd,se,log_xformed,se_xformed,treat,id,plant,block,field,date,n_samples
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,c8,c,8,griffin,2019-06-10,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,c9,c,9,griffin,2019-08-12,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,c10,c,10,griffin,2019-07-29,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,c11,c,11,griffin,2019-07-16,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,c12,c,12,griffin,2019-06-10,109
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d1,d,1,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d2,d,2,griffin,2019-08-05,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d3,d,3,griffin,2019-08-05,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d4,d,4,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d5,d,5,griffin,2019-06-10,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d6,d,6,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d7,d,7,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d8,d,8,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d9,d,9,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d10,d,10,griffin,2019-08-12,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d11,d,11,griffin,2019-07-01,100
0,73,0.73,4.184760712659951,0.4184760712659951,-0.31471074483970024,-0.8711355680684305,kontos,d12,d,12,griffin,2019-08-05,100
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,a12,a,12,griffin,2019-08-12,118
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,b3,b,3,griffin,2019-08-12,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,b12,b,12,griffin,2019-07-01,122
2,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w1,w,1,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w2,w,2,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w3,w,3,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w4,w,4,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w5,w,5,athens,2018-12-21,118
1,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w6,w,6,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w7,w,7,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w8,w,8,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w9,w,9,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w10,w,10,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w11,w,11,athens,2018-12-21,118
0,162,1.3728813559322033,7.204932557997365,0.6632678036561614,0.31691171076671926,-0.41057644326965786,water,w12,w,12,athens,2018-12-21,118
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l1,l,1,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l2,l,2,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l3,l,3,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l4,l,4,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l5,l,5,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l6,l,6,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l7,l,7,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l8,l,8,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l9,l,9,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l10,l,10,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l11,l,11,athens,2018-12-21,109
0,91,0.8348623853211009,6.235373643305395,0.5972404773733083,-0.18048837571229367,-0.5154354370250377,low,l12,l,12,athens,2018-12-21,109
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h1,h,1,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h2,h,2,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h3,h,3,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h4,h,4,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h5,h,5,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h6,h,6,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h7,h,7,athens,2018-12-21,122
1,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h8,h,8,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h9,h,9,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h10,h,10,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h11,h,11,athens,2018-12-21,122
0,1,0.00819672131147541,0.09053574604251853,0.00819672131147541,-4.804021044733257,-4.804021044733257,high,h12,h,12,athens,2018-12-21,122
0,0,0,0,0,-Inf,-Inf,untreated,c1,c,1,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c2,c,2,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c3,c,3,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c4,c,4,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c5,c,5,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c6,c,6,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c7,c,7,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c8,c,8,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c9,c,9,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c10,c,10,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c11,c,11,athens,2018-12-21,12
0,0,0,0,0,-Inf,-Inf,untreated,c12,c,12,athens,2018-12-21,12
